1732	23	35660	35661	35662	35664	35703	35704	35733	35736	35737	35738	35739	38447	38448	38451	38452	38453	38454	39575	39624	39650	39651	40532	40960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1757	29	48182	48184	48187	48195	48208	48209	48219	48222	48228	48233	48242	48243	48281	48283	48284	48289	48332	48337	48342	48350	48352	48353	48414	48416	51150	51151	51156	51158	51160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1758	22	48187	48193	48194	48233	48290	48291	48292	48301	48307	48308	48309	48312	48319	48320	48329	50022	50023	50024	50034	50035	50037	51158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1768	23	35262	35655	35656	35657	35665	35674	35693	35694	38049	38054	38055	38056	38067	38068	38117	38123	38124	39363	39380	39381	39579	39580	40459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1769	26	35261	35262	35272	35273	35274	35275	35658	35659	35663	35664	35665	35666	35674	35702	35703	35705	35731	35733	35734	35735	39376	39377	39379	39380	39385	39386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1795	32	48185	48188	48194	48278	48280	48285	48290	48295	48297	48298	48299	48300	48301	48309	48310	48312	48313	48329	48330	48331	48333	50020	50024	50025	50028	50051	51148	51149	51152	51157	51158	51159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1805	7	35674	38055	38067	38110	38123	40449	40459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1832	49	48185	48186	48191	48192	48278	48279	48282	48286	48287	48296	48297	48300	48302	48304	48305	48306	48310	48311	48313	48314	48315	48316	48317	48318	48333	48335	48336	48343	48344	50020	51146	51147	51148	51153	51154	51157	51161	51162	51163	93145	93146	93152	93159	93160	93165	93180	93316	93317	93319	
1842	21	38047	38051	38055	38057	38058	38059	38061	38062	38063	38065	38066	38067	38108	38109	38110	40459	73932	73933	73941	73981	74033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1868	16	48182	93094	93147	93148	93149	93151	93152	93161	93162	93169	93172	93175	93238	93239	93240	94493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1869	24	93144	93146	93152	93155	93156	93159	93160	93163	93164	93165	93168	93172	93179	93180	93181	93315	93317	93319	93666	93675	93676	93677	98441	98442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1879	16	73929	73930	73931	73932	73941	73943	73944	73973	73981	74032	74033	75663	75664	75671	75675	75676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1880	14	73887	73888	73889	73890	73902	73906	73965	75661	75662	75664	75680	75681	75714	75716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1881	22	73694	73696	73697	73698	73699	73700	73964	73965	73966	73967	74040	74042	74043	75661	75667	75668	75669	75670	75678	75679	75873	75874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
